person_master_id,AccusedMasterID,CaseMasterID,recorded_name,true_name
1617,50084,29002,Chakradew Pingle,Chakradev Pingle
251,50087,29003,Harsil Sandal,Harshil Sandal
713,50093,29007,Panini Borde,Panini Borde
1765,50097,29008,Y Memon,Yatin Memon
615,50098,29009,Samarth Nagy,Samarth Nagy
296,50099,29010,Avni Dasgupta,Avni Dasgupta
766,50109,29014,K. Hayre,Kalpit Hayre
1143,50113,29018,R Lala,Rayaan Lala
1649,50114,29019,Matthew Ahuja,Matthew Ahuja
201,50115,29020,N. Balay,Naveen Balay
648,50116,29021,Max Konda,Max Konda
1254,50119,29022,Abir saraf,Abeer Sharaf
296,50121,29023,Avni Dasgupta,Avni Dasgupta
648,50124,29024,M. Konda,Max Konda
387,50138,29033,U. Vohra,Unnati Vohra
1582,50143,29034,J Dhawan,Jeremiah Dhawan
435,50148,29038,Triveni Kurian,Triveni Kurian
1649,50150,29040,M Ahuja,Matthew Ahuja
798,50155,29043,A. Radhakrishnan,Aryan Radhakrishnan
503,50157,29045,Gaurang Radhakrishnan,Gaurang Radhakrishnan
1272,50158,29045,saurya sere,Shaurya Shere
1282,50159,29046,Gayathri Kapadia,Gayathri Kapadia
853,50167,29050,Rachit Narayan,Rachit Narayan
560,50168,29051,Darpan Mangal,Darpan Mangal
967,50176,29056,Simon Balakrisnan,Simon Balakrishnan
1584,50185,29061,Advay Om,Advay Om
29,50188,29063,Caleb Kala,Caleb Kala
440,50190,29064,S Soni,Siddharth Soni
880,50191,29064,Anirudh Vasa,Anirudh Vasa
1177,50193,29065,S Din,Samarth Din
713,50195,29065,Panini Borde,Panini Borde
14,50198,29067,Balendra senoy,Balendra Shenoy
1518,50203,29070,Jit Yohannan,Jeet Yohannan
1766,50204,29071,P. Tiwari,Patrick Tiwari
1087,50205,29071,Maanaw kanna,Maanav Khanna
1403,50210,29073,I Dora,Indali Dora
15,50211,29074,J. Vala,Jasmit Vala
944,50230,29087,Amara Bhalla,Amara Bhalla
762,50231,29088,Kai Sen,Kai Sen
1426,50232,29088,Jagdis Ray,Jagdish Rai
560,50233,29089,Darpan Mangal,Darpan Mangal
967,50236,29090,Simon Balakrisnan,Simon Balakrishnan
1114,50239,29092,K. Khatri,Krishna Khatri
296,50244,29096,Awni Dasgupta,Avni Dasgupta
721,50248,29100,Harrison Dewan,Harrison Devan
435,50251,29102,Triweni Kurian,Triveni Kurian
967,50253,29103,S Balakrishnan,Simon Balakrishnan
853,50254,29104,Rachit Narayan,Rachit Narayan
78,50256,29105,Isaac Dhaliwal,Isaac Dhaliwal
1423,50258,29107,I. Parekh,Ishwar Parekh
1518,50261,29109,Jit Yohannan,Jeet Yohannan
906,50263,29109,V. Oommen,Vihaan Oommen
762,50265,29110,Kay Sen,Kai Sen
1282,50269,29112,Gayathri Kapadia,Gayathri Kapadia
853,50271,29113,R. Narayan,Rachit Narayan
1582,50273,29113,J Dhawan,Jeremiah Dhawan
1410,50275,29115,Laban Wable,Laban Wable
15,50277,29115,Jasmit Vala,Jasmit Vala
79,50279,29117,Yashoda Andra,Yashoda Andra
477,50281,29118,Gabriel Memon,Gabriel Memon
154,50283,29119,K Agrawal,Kashish Agrawal
1282,50288,29123,G. Kapadia,Gayathri Kapadia
258,50290,29124,Dars Sule,Darsh Sule
440,50292,29125,S Soni,Siddharth Soni
156,50295,29128,Onveer Natarajan,Onveer Natarajan
747,50298,29131,N Patla,Nachiket Patla
713,50302,29133,Panini Borde,Panini Borde
747,50311,29139,N Patla,Nachiket Patla
699,50316,29143,Darika Basak,Darika Basak
435,50321,29146,T. Kurian,Triveni Kurian
1143,50322,29147,Rayaan Lala,Rayaan Lala
560,50323,29148,Darpan Mangal,Darpan Mangal
639,50325,29148,I Anand,Ishita Anand
703,50330,29151,T. Sidhu,Tarak Sidhu
15,50331,29152,Jasmit Vala,Jasmit Vala
1686,50332,29152,A Balay,Ayaan Balay
665,50334,29153,Naksh Jani,Naksh Jani
524,50336,29154,Q Manda,Qarin Manda
639,50338,29156,Isita Anand,Ishita Anand
1553,50342,29159,Umang Venkataraman,Umang Venkataraman
1649,50345,29161,Matthew Ahuja,Matthew Ahuja
1439,50347,29162,Darika Dass,Darika Dass
1031,50349,29163,Raghav Nayar,Raghav Nayar
1177,50353,29166,S. Din,Samarth Din
1177,50355,29167,S Din,Samarth Din
1176,50358,29168,S Konda,Sathvik Konda
1088,50365,29173,G Bal,Gabriel Bal
344,50366,29174,Tanay Butala,Tanay Butala
703,50369,29176,Tarak Sidhu,Tarak Sidhu
762,50374,29179,Kay Sen,Kai Sen
435,50377,29182,T. Kurian,Triveni Kurian
864,50378,29183,Wahab Bose,Wahab Bose
1766,50385,29187,Patrick Tiwari,Patrick Tiwari
1426,50386,29188,J Rai,Jagdish Rai
1518,50387,29189,J. Yohannan,Jeet Yohannan
287,50393,29192,Akshay Bahri,Akshay Bahri
880,50398,29196,Anirudh Vasa,Anirudh Vasa
251,50399,29196,H Sandal,Harshil Sandal
1410,50401,29198,Laban Wable,Laban Wable
163,50404,29201,Rudra Devi,Rudra Devi
201,50405,29202,N Balay,Naveen Balay
648,50410,29204,Max Konda,Max Konda
1329,50411,29205,Maanav Singh,Maanav Singh
774,50412,29206,U Behl,Urvashi Behl
15,50413,29206,Jasmit Vala,Jasmit Vala
296,50419,29210,A Dasgupta,Avni Dasgupta
79,50422,29210,Yasoda Andra,Yashoda Andra
1167,50425,29212,Max Dawe,Max Dave
843,50426,29212,O. Sem,Owen Sem
1177,50429,29215,Samarth Din,Samarth Din
1633,50430,29216,C Hegde,Chakradev Hegde
719,50435,29218,G Chand,Gaurangi Chand
29,50437,29219,C. Kala,Caleb Kala
1088,50439,29220,G. Bal,Gabriel Bal
1329,50442,29221,Maanav Singh,Maanav Singh
473,50443,29222,Vincent Sengupta,Vincent Sengupta
387,50444,29223,Unnati Vohra,Unnati Vohra
1301,50445,29224,C. Bhattacharyya,Charles Bhattacharyya
1143,50446,29225,Rayaan Lala,Rayaan Lala
296,50450,29228,Avni Dasgupta,Avni Dasgupta
79,50451,29229,Yashoda Andra,Yashoda Andra
1039,50453,29231,Wazir Borra,Wazir Borra
721,50459,29234,Harrison Devan,Harrison Devan
231,50463,29237,Saksham Nadkarni,Saksham Nadkarni
713,50472,29241,Panini Borde,Panini Borde
1244,50473,29241,Frado Nath,Frado Nath
699,50474,29241,D Basak,Darika Basak
390,50480,29244,Bhawani Nayak,Bhavani Nayak
296,50481,29245,Awni Dasgupta,Avni Dasgupta
1176,50483,29245,Sathvik Konda,Sathvik Konda
1665,50490,29251,Chanakya Patla,Chanakya Patla
1176,50491,29252,Sathvik Konda,Sathvik Konda
713,50496,29254,Panini Borde,Panini Borde
465,50499,29257,Tanay Pandit,Tanay Pandit
1272,50502,29260,Shaurya Shere,Shaurya Shere
416,50503,29260,R More,Robert More
251,50504,29260,H. Sandal,Harshil Sandal
944,50505,29261,A. Bhalla,Amara Bhalla
1160,50509,29263,Maanav Chandra,Maanav Chandra
967,50511,29263,Simon Balakrishnan,Simon Balakrishnan
1426,50512,29263,J Rai,Jagdish Rai
201,50516,29264,Naveen Balay,Naveen Balay
721,50517,29265,Harrison Dewan,Harrison Devan
440,50518,29265,Siddharth Soni,Siddharth Soni
1210,50525,29271,L Yogi,Lucky Yogi
113,50533,29278,F Bava,Finn Bava
477,50534,29278,Gabriel Memon,Gabriel Memon
967,50538,29279,Simon Balakrishnan,Simon Balakrishnan
1254,50539,29280,Abeer Sharaf,Abeer Sharaf
1196,50542,29280,F Bava,Finn Bava
1765,50545,29283,Y. Memon,Yatin Memon
880,50549,29286,Anirudh wasa,Anirudh Vasa
113,50550,29287,Finn Bava,Finn Bava
416,50552,29288,Robert More,Robert More
1088,50556,29291,Gabriel Bal,Gabriel Bal
944,50557,29292,A. Bhalla,Amara Bhalla
276,50560,29292,Chaitaly Agarwal,Chaitaly Agarwal
361,50562,29294,Lekha Johal,Lekha Johal
1114,50563,29295,Krisna katri,Krishna Khatri
1765,50568,29298,Y. Memon,Yatin Memon
747,50569,29298,Nachiket Patla,Nachiket Patla
1282,50570,29299,G Kapadia,Gayathri Kapadia
1426,50578,29305,J. Rai,Jagdish Rai
1329,50581,29307,Maanav Singh,Maanav Singh
1582,50582,29307,Jeremiah Dhawan,Jeremiah Dhawan
906,50583,29308,Vihaan Oommen,Vihaan Oommen
853,50584,29308,Rachit Narayan,Rachit Narayan
1633,50591,29312,Chakradew Hegde,Chakradev Hegde
721,50596,29315,H Devan,Harrison Devan
1210,50598,29315,Lucky Yogi,Lucky Yogi
542,50606,29320,Adway Majumdar,Advay Majumdar
548,50607,29321,weda Prabhu,Veda Prabhu
765,50609,29321,Balvir Mane,Balveer Mane
665,50610,29322,Naks Jani,Naksh Jani
853,50611,29322,Rachit Narayan,Rachit Narayan
1176,50612,29322,S Konda,Sathvik Konda
440,50617,29326,Siddharth Soni,Siddharth Soni
524,50618,29327,Qarin Manda,Qarin Manda
440,50619,29327,S Soni,Siddharth Soni
563,50621,29329,C Bhatti,Charles Bhatti
1114,50622,29330,Krisna katri,Krishna Khatri
699,50624,29331,Darika Basak,Darika Basak
416,50628,29332,R More,Robert More
1196,50635,29335,F Bava,Finn Bava
1177,50636,29335,S. Din,Samarth Din
440,50637,29335,Siddhart Soni,Siddharth Soni
703,50638,29336,T Sidhu,Tarak Sidhu
444,50641,29338,J Krishna,Jackson Krishna
1445,50642,29339,Arjun Pant,Arjun Pant
503,50645,29340,Gaurang Radhakrishnan,Gaurang Radhakrishnan
228,50647,29341,Madhavi Rama,Madhavi Rama
944,50648,29341,A. Bhalla,Amara Bhalla
1518,50649,29342,J Yohannan,Jeet Yohannan
440,50650,29343,S. Soni,Siddharth Soni
639,50653,29345,Ishita Anand,Ishita Anand
15,50654,29345,Jasmit Vala,Jasmit Vala
1176,50658,29347,Sathwik Konda,Sathvik Konda
1617,50665,29351,C. Pingle,Chakradev Pingle
1518,50669,29354,J Yohannan,Jeet Yohannan
287,50670,29355,Akshay Bahri,Akshay Bahri
201,50674,29358,N Balay,Naveen Balay
79,50675,29358,Y Andra,Yashoda Andra
1559,50677,29360,Urmi Dugar,Urmi Dugar
713,50678,29360,Panini Borde,Panini Borde
721,50682,29362,Harrison Dewan,Harrison Devan
1665,50688,29367,Chanakya Patla,Chanakya Patla
1765,50694,29370,Yatin Memon,Yatin Memon
1114,50698,29372,Krishna Khatri,Krishna Khatri
1409,50704,29375,Zayan Ganguly,Zayan Ganguly
1617,50706,29376,C. Pingle,Chakradev Pingle
1176,50709,29377,S Konda,Sathvik Konda
201,50710,29377,N Balay,Naveen Balay
1515,50713,29378,Owiya Bat,Oviya Bath
235,50715,29379,D. Sodhi,Darsh Sodhi
1081,50718,29380,Jackson Kari,Jackson Kari
794,50719,29380,Jackson Kakar,Jackson Kakar
853,50720,29381,R Narayan,Rachit Narayan
156,50721,29382,Onvir Natarajan,Onveer Natarajan
1301,50727,29385,Charles Bhattacharyya,Charles Bhattacharyya
1115,50730,29387,S. Bhatia,Shivansh Bhatia
1410,50731,29387,Laban Wable,Laban Wable
1553,50734,29389,Umang Venkataraman,Umang Venkataraman
703,50735,29389,T Sidhu,Tarak Sidhu
287,50738,29391,Aksay Bahri,Akshay Bahri
1177,50739,29391,S. Din,Samarth Din
1289,50740,29392,Wazir Reddy,Wazir Reddy
1282,50742,29392,G. Kapadia,Gayathri Kapadia
1077,50743,29392,T Mane,Tripti Mane
296,50745,29393,Avni Dasgupta,Avni Dasgupta
1617,50746,29394,Chakradev Pingle,Chakradev Pingle
500,50749,29396,H. Badami,Harsh Badami
416,50752,29398,R. More,Robert More
38,50753,29399,Jacob Suri,Jacob Suri
747,50754,29400,Nachiket Patla,Nachiket Patla
113,50757,29400,Finn Bava,Finn Bava
435,50758,29401,Triveni Kurian,Triveni Kurian
1565,50759,29401,Oliwer Sura,Oliver Sura
201,50764,29403,N Balay,Naveen Balay
1665,50767,29405,Chanakya Patla,Chanakya Patla
1766,50769,29405,Patrick Tiwari,Patrick Tiwari
201,50770,29406,Naveen Balay,Naveen Balay
569,50771,29406,Hitesh Borra,Hitesh Borra
477,50773,29407,Gabriel Memon,Gabriel Memon
811,50774,29408,Jatin Kannan,Jatin Kannan
1649,50775,29409,Mattew Ahuja,Matthew Ahuja
1177,50777,29410,S Din,Samarth Din
435,50779,29411,T Kurian,Triveni Kurian
575,50782,29413,Indrajit Kuruvilla,Indrajit Kuruvilla
148,50784,29414,Ekalinga Baria,Ekalinga Baria
435,50785,29415,Triweni Kurian,Triveni Kurian
113,50789,29419,F. Bava,Finn Bava
180,50792,29421,W Rege,Wriddhish Rege
1289,50793,29422,W Reddy,Wazir Reddy
228,50798,29424,M Rama,Madhavi Rama
1272,50799,29425,S Shere,Shaurya Shere
1289,50801,29426,W Reddy,Wazir Reddy
648,50803,29428,M Konda,Max Konda
853,50804,29429,Rachit Narayan,Rachit Narayan
503,50811,29432,G. Radhakrishnan,Gaurang Radhakrishnan
1649,50814,29433,Mattew Ahuja,Matthew Ahuja
1426,50821,29440,J Rai,Jagdish Rai
990,50825,29441,H. Sandal,Harrison Sandal
1176,50826,29441,S Konda,Sathvik Konda
440,50827,29442,S Soni,Siddharth Soni
1633,50837,29447,Chakradev Hegde,Chakradev Hegde
1289,50838,29448,W. Reddy,Wazir Reddy
1289,50839,29449,Wazir Reddy,Wazir Reddy
296,50843,29452,A Dasgupta,Avni Dasgupta
880,50845,29454,A. Vasa,Anirudh Vasa
639,50846,29454,I. Anand,Ishita Anand
615,50851,29457,S. Nagy,Samarth Nagy
1177,50854,29459,S Din,Samarth Din
1650,50856,29461,Leena Natarajan,Leena Natarajan
435,50858,29461,Triweni Kurian,Triveni Kurian
665,50859,29461,Naksh Jani,Naksh Jani
1518,50863,29465,Jeet Yohannan,Jeet Yohannan
296,50865,29467,A. Dasgupta,Avni Dasgupta
965,50866,29468,Nachiket Nagarajan,Nachiket Nagarajan
1617,50867,29469,Chakradev Pingle,Chakradev Pingle
967,50870,29471,Simon Balakrishnan,Simon Balakrishnan
16,50876,29476,Zasil Sem,Zashil Sem
1518,50877,29476,Jit Yohannan,Jeet Yohannan
965,50879,29477,Nachiket Nagarajan,Nachiket Nagarajan
650,50885,29479,F Kumar,Faqid Kumar
1518,50886,29480,J. Yohannan,Jeet Yohannan
1680,50889,29481,Finn Mani,Finn Mani
967,50893,29483,Simon Balakrishnan,Simon Balakrishnan
615,50895,29484,Samarth Nagy,Samarth Nagy
79,50899,29487,Y. Andra,Yashoda Andra
1618,50900,29488,Aryan Bedi,Aryan Bedi
1254,50901,29488,A Sharaf,Abeer Sharaf
965,50904,29490,Nachiket Nagarajan,Nachiket Nagarajan
1518,50908,29492,Jeet Yohannan,Jeet Yohannan
1143,50912,29493,Rayaan Lala,Rayaan Lala
435,50913,29493,Triveni Kurian,Triveni Kurian
1649,50919,29498,Matthew Ahuja,Matthew Ahuja
1311,50921,29499,Abdul Balasubramanian,Abdul Balasubramanian
605,50922,29499,N. Bhat,Nathan Bhat
1633,50923,29499,C Hegde,Chakradev Hegde
465,50924,29499,Tanay Pandit,Tanay Pandit
1196,50925,29500,F. Bava,Finn Bava
1167,50927,29501,M Dave,Max Dave
967,50929,29502,Simon Balakrishnan,Simon Balakrishnan
719,50930,29502,G Chand,Gaurangi Chand
1176,50931,29502,Sathvik Konda,Sathvik Konda
530,50932,29503,Reyansh Oak,Reyansh Oak
1766,50935,29505,Patrick Tiwari,Patrick Tiwari
416,50937,29505,Robert More,Robert More
703,50942,29508,T Sidhu,Tarak Sidhu
1633,50944,29509,C. Hegde,Chakradev Hegde
1223,50947,29511,J Merchant,Jeremiah Merchant
1282,50948,29511,G. Kapadia,Gayathri Kapadia
251,50949,29512,H Sandal,Harshil Sandal
295,50951,29513,Jay Lalla,Jai Lalla
794,50955,29515,Jackson Kakar,Jackson Kakar
67,50956,29515,Nimrat Goel,Nimrat Goel
287,50958,29517,Aksay Bahri,Akshay Bahri
201,50962,29520,Naween Balay,Naveen Balay
1088,50963,29521,G Bal,Gabriel Bal
503,50965,29523,Gaurang Radhakrishnan,Gaurang Radhakrishnan
503,50971,29527,G. Radhakrishnan,Gaurang Radhakrishnan
1555,50979,29531,G. Swamy,Gunbir Swamy
1329,50982,29531,Maanav Singh,Maanav Singh
1087,50985,29533,Maanav Khanna,Maanav Khanna
387,50986,29534,U. Vohra,Unnati Vohra
880,50987,29534,Anirudh Vasa,Anirudh Vasa
251,50988,29535,H. Sandal,Harshil Sandal
29,50994,29538,C Kala,Caleb Kala
1177,50996,29538,Samarth Din,Samarth Din
440,50999,29540,Siddhart Soni,Siddharth Soni
221,51009,29548,Q Butala,Qarin Butala
1301,51011,29548,Charles Bhattacharyya,Charles Bhattacharyya
853,51016,29550,Rachit Narayan,Rachit Narayan
79,51017,29551,Yasoda Andra,Yashoda Andra
435,51018,29551,Triweni Kurian,Triveni Kurian
1336,51019,29551,Ryan Dave,Ryan Dave
1160,51028,29556,Maanaw Chandra,Maanav Chandra
1254,51029,29557,Abeer Sharaf,Abeer Sharaf
29,51033,29558,Caleb Kala,Caleb Kala
906,51035,29560,Vihaan Oommen,Vihaan Oommen
1686,51037,29561,Ayaan Balay,Ayaan Balay
853,51047,29566,Rachit Narayan,Rachit Narayan
1176,51051,29568,Sathvik Konda,Sathvik Konda
1196,51053,29569,F Bava,Finn Bava
1131,51057,29571,Jay Seti,Jai Sethi
1071,51060,29572,Ayus Mohan,Ayush Mohan
387,51064,29574,Unnati Vohra,Unnati Vohra
1439,51071,29576,Darika Dass,Darika Dass
965,51073,29577,Nachiket Nagarajan,Nachiket Nagarajan
1766,51074,29577,Patrick Tiwari,Patrick Tiwari
113,51078,29580,Finn Bava,Finn Bava
465,51086,29584,Tanay Pandit,Tanay Pandit
1617,51089,29586,Chakradev Pingle,Chakradev Pingle
1553,51092,29587,Umang Venkataraman,Umang Venkataraman
869,51093,29587,Anmol Acharya,Anmol Acharya
853,51095,29589,R. Narayan,Rachit Narayan
1301,51104,29594,Charles Bhattacharyya,Charles Bhattacharyya
1381,51106,29595,J. Banik,Janaki Banik
1176,51107,29595,S. Konda,Sathvik Konda
1649,51109,29596,Matthew Ahuja,Matthew Ahuja
1410,51110,29596,L. Wable,Laban Wable
560,51111,29597,D Mangal,Darpan Mangal
1329,51116,29598,Maanav Singh,Maanav Singh
1439,51122,29602,Darika Dass,Darika Dass
565,51123,29602,Ayush Sahni,Ayush Sahni
1559,51124,29603,Urmi Dugar,Urmi Dugar
287,51138,29611,Akshay Bahri,Akshay Bahri
1449,51145,29617,Logan Chaudhary,Logan Chaudhary
15,51146,29617,J Vala,Jasmit Vala
287,51148,29618,Akshay Bahri,Akshay Bahri
1167,51151,29620,Max Dave,Max Dave
1272,51154,29621,Shaurya Shere,Shaurya Shere
1665,51156,29621,Chanakya Patla,Chanakya Patla
965,51159,29623,Nachiket Nagarajan,Nachiket Nagarajan
387,51160,29623,Unnati Vohra,Unnati Vohra
1765,51162,29625,Yatin Memon,Yatin Memon
699,51164,29627,Darika Basak,Darika Basak
1686,51166,29628,Ayaan Balay,Ayaan Balay
1766,51167,29629,Patrick Tiwari,Patrick Tiwari
1196,51168,29630,Finn Bava,Finn Bava
29,51171,29632,Caleb Kala,Caleb Kala
1617,51172,29632,Chakradev Pingle,Chakradev Pingle
1241,51174,29632,Anay Barad,Anay Barad
853,51175,29633,R. Narayan,Rachit Narayan
1410,51178,29635,Laban Wable,Laban Wable
1210,51179,29635,L Yogi,Lucky Yogi
747,51181,29637,N Patla,Nachiket Patla
29,51184,29639,C. Kala,Caleb Kala
713,51185,29640,Panini Borde,Panini Borde
967,51186,29641,S Balakrishnan,Simon Balakrishnan
477,51188,29641,G. Memon,Gabriel Memon
1686,51195,29646,A. Balay,Ayaan Balay
1553,51198,29647,U. Venkataraman,Umang Venkataraman
477,51200,29647,Gabriel Memon,Gabriel Memon
16,51201,29648,Zasil Sem,Zashil Sem
721,51203,29648,Harrison Devan,Harrison Devan
703,51204,29648,Tarak Sidhu,Tarak Sidhu
440,51206,29650,Siddharth Soni,Siddharth Soni
721,51207,29651,Harrison Devan,Harrison Devan
156,51208,29652,Onveer Natarajan,Onveer Natarajan
15,51209,29652,Jasmit Vala,Jasmit Vala
201,51213,29655,N. Balay,Naveen Balay
721,51218,29657,H. Devan,Harrison Devan
713,51221,29659,P Borde,Panini Borde
1254,51223,29660,Abeer Sharaf,Abeer Sharaf
1686,51226,29662,Ayaan Balay,Ayaan Balay
1160,51227,29663,Maanav Chandra,Maanav Chandra
1665,51228,29663,C. Patla,Chanakya Patla
967,51229,29664,Simon Balakrishnan,Simon Balakrishnan
287,51230,29665,Akshay Bahri,Akshay Bahri
721,51231,29666,Harrison Devan,Harrison Devan
560,51240,29672,D. Mangal,Darpan Mangal
296,51241,29673,Avni Dasgupta,Avni Dasgupta
1587,51243,29674,D. Natt,Dev Natt
440,51245,29675,S. Soni,Siddharth Soni
560,51248,29678,Darpan Mangal,Darpan Mangal
1329,51259,29685,M Singh,Maanav Singh
79,51260,29686,Yasoda Andra,Yashoda Andra
142,51263,29687,Chanakya Purohit,Chanakya Purohit
1282,51265,29689,Gayathri Kapadia,Gayathri Kapadia
747,51269,29692,Nachiket Patla,Nachiket Patla
1194,51272,29694,Harish Sanghvi,Harish Sanghvi
1690,51281,29701,Chaman Rattan,Chaman Rattan
1798,51282,29701,Nites Agrawal,Nitesh Agrawal
94,51283,29702,M Sandhu,Mitesh Sandhu
1427,51294,29710,V. Das,Veer Das
1790,51300,29713,Jit Sate,Jeet Sathe
322,51306,29717,Q. Dalal,Quincy Dalal
486,51309,29718,Z Devi,Zehaan Devi
322,51310,29718,Quincy Dalal,Quincy Dalal
409,51314,29721,Tanwi Morar,Tanvi Morar
873,51315,29721,Qushi Modi,Qushi Modi
1427,51316,29722,V. Das,Veer Das
17,51319,29725,Balvir Halder,Balveer Halder
1716,51324,29726,Eesha Bhat,Eesha Bhat
1094,51326,29728,Oliwer Sen,Oliver Sen
103,51331,29731,Tarak Madan,Tarak Madan
317,51333,29733,A. Rege,Ansh Rege
22,51335,29734,Charan Choksi,Charan Chokshi
1193,51336,29735,Aarnav Maharaj,Aarnav Maharaj
1690,51337,29735,Chaman Rattan,Chaman Rattan
349,51338,29735,Krishna Rege,Krishna Rege
495,51340,29736,saurya sa,Shaurya Sha
486,51341,29737,Zehaan Dewi,Zehaan Devi
1670,51345,29740,Arin Krishnamurty,Arin Krishnamurthy
1054,51347,29741,V. Arya,Vidhi Arya
500,51348,29742,Harsh Badami,Harsh Badami
266,51349,29743,Nimrat Rana,Nimrat Rana
1798,51350,29743,Nites Agrawal,Nitesh Agrawal
409,51358,29749,T. Morar,Tanvi Morar
495,51361,29749,Shaurya Sha,Shaurya Sha
1798,51362,29750,N Agrawal,Nitesh Agrawal
411,51363,29750,O Om,Omkaar Om
192,51367,29752,Balvan Pingle,Balvan Pingle
100,51369,29753,Avi Rau,Avi Rau
450,51370,29753,Tristan Johal,Tristan Johal
1566,51373,29755,K Soman,Kavya Soman
1728,51384,29762,widhi Mitter,Vidhi Mitter
1157,51385,29763,Christopher Sachdev,Christopher Sachdev
1094,51386,29764,Oliwer Sen,Oliver Sen
506,51388,29764,Anirudh Kannan,Anirudh Kannan
232,51389,29764,Owen Gara,Owen Gara
1248,51390,29765,S. Kalita,Samar Kalita
1234,51393,29766,V. Parsa,Vivaan Parsa
192,51394,29767,B. Pingle,Balvan Pingle
103,51399,29770,T. Madan,Tarak Madan
1790,51401,29772,Jit Sate,Jeet Sathe
1427,51402,29772,Veer Das,Veer Das
1033,51406,29775,Q Sarkar,Qabil Sarkar
922,51408,29777,Agastya Ahluwalia,Agastya Ahluwalia
486,51414,29781,Zehaan Devi,Zehaan Devi
1762,51418,29783,Manthan Singh,Manthan Singh
520,51419,29784,Jack Thaker,Jack Thaker
922,51421,29786,Agastya Ahluwalia,Agastya Ahluwalia
1010,51422,29786,M. Ravi,Mason Ravi
1356,51432,29796,A. Dubey,Ayaan Dubey
411,51433,29796,Omkaar Om,Omkaar Om
1527,51435,29797,S. Keer,Shaurya Keer
1798,51436,29798,N Agrawal,Nitesh Agrawal
334,51437,29798,Tristan Tiwari,Tristan Tiwari
1748,51439,29800,Y. Sidhu,Yug Sidhu
450,51452,29804,Tristan Johal,Tristan Johal
409,51453,29804,Tanvi Morar,Tanvi Morar
1415,51454,29804,N. Palla,Noah Palla
322,51455,29805,Quincy Dalal,Quincy Dalal
409,51458,29807,Tanvi Morar,Tanvi Morar
873,51461,29808,Q. Modi,Qushi Modi
520,51463,29809,J. Thaker,Jack Thaker
1234,51466,29810,V Parsa,Vivaan Parsa
911,51470,29812,T. Gera,Thomas Gera
458,51472,29812,A. Devan,Advaith Devan
351,51478,29815,Ira Kapadia,Ira Kapadia
364,51484,29819,Zehaan Banerjee,Zehaan Banerjee
319,51485,29819,Yatan Ramaswamy,Yatan Ramaswamy
232,51486,29819,O Gara,Owen Gara
506,51488,29820,Anirudh Kannan,Anirudh Kannan
521,51491,29821,G Varughese,Gaurangi Varughese
22,51493,29821,C. Chokshi,Charan Chokshi
192,51497,29824,B Pingle,Balvan Pingle
450,51498,29825,Tristan Johal,Tristan Johal
95,51503,29829,J. Hora,Jasmit Hora
998,51504,29829,B Bawa,Bahadurjit Bawa
1033,51505,29830,Qabil Sarkar,Qabil Sarkar
409,51506,29831,T Morar,Tanvi Morar
1234,51507,29832,Vivaan Parsa,Vivaan Parsa
322,51508,29833,Quincy Dalal,Quincy Dalal
192,51509,29834,B Pingle,Balvan Pingle
343,51510,29834,Warjas Brahmbhatt,Warjas Brahmbhatt
1010,51512,29836,Mason Rawi,Mason Ravi
994,51517,29839,Fariq Chacko,Fariq Chacko
922,51525,29844,A. Ahluwalia,Agastya Ahluwalia
17,51529,29846,B Halder,Balveer Halder
1762,51532,29848,M Singh,Manthan Singh
1748,51533,29849,Yug Sidhu,Yug Sidhu
1762,51535,29850,Manthan Singh,Manthan Singh
1248,51544,29855,Samar Kalita,Samar Kalita
1771,51545,29856,C. More,Charan More
95,51549,29859,J. Hora,Jasmit Hora
1248,51556,29863,Samar Kalita,Samar Kalita
720,51558,29865,C. Iyer,Charles Iyer
1415,51559,29866,Noah Palla,Noah Palla
1790,51560,29866,Jeet Sathe,Jeet Sathe
450,51565,29869,Tristan Johal,Tristan Johal
95,51566,29870,Jasmit Hora,Jasmit Hora
1234,51567,29871,Vivaan Parsa,Vivaan Parsa
440,51570,29873,Siddharth Soni,Siddharth Soni
381,51576,29878,Q. Kari,Qabil Kari
