AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
58986,34209,Oliver Chawla,64,M,A2
58987,34210,Hritik Parikh,19,M,A1
58988,34210,Ronith Ganesan,59,M,A2
58989,34211,Hitesh Chhabra,27,M,A1
58990,34211,Z. Bal,34,M,A2
58991,34211,Michael Bose,49,M,A3
58992,34212,Harrison Prabhu,18,M,A1
58993,34213,Elijah Balan,32,M,A1
58994,34213,Abeer Jhaveri,57,M,A2
58995,34213,Michael Sankaran,33,M,A3
58996,34214,Akshay Sule,51,M,A1
58997,34215,Dakshesh Natt,61,M,A1
58998,34216,Ikbal Dave,42,M,A1
58999,34216,Rayaan Kumar,49,M,A2
59000,34217,Anirudh Prabhu,39,M,A1
59001,34217,Siddharth Vala,57,M,A2
59002,34218,S. Halder,53,M,A1
59003,34219,Finn Divan,63,M,A1
59004,34219,Lucky Varkey,47,M,A2
59005,34220,G. Sankar,36,M,A1
59006,34220,Sarthak Rama,25,M,A2
59007,34220,Pranav Chand,53,M,A3
59008,34221,P. Thakkar,59,F,A1
59009,34222,Harshil Sen,29,M,A1
59010,34222,Mason Naidu,55,M,A2
59011,34223,Zehaan Bhagat,39,M,A1
59012,34223,E. Mahal,50,M,A2
59013,34223,Ranbir Cheema,44,M,A3
59014,34223,Anirudh Prabhu,38,M,A4
59015,34224,Anthony Malhotra,18,M,A1
59016,34225,Aditya Kashyap,49,M,A1
59017,34226,Zayyan Sankaran,50,M,A1
59018,34227,Chandani Naik,26,F,A1
59019,34228,Q. Chandran,20,M,A1
59020,34228,F. Goel,51,M,A2
59021,34228,Gunbir Dora,53,M,A3
59022,34228,Advik Hayre,64,M,A4
59023,34229,H Prabhu,19,M,A1
59024,34230,B. Muni,21,F,A1
59025,34231,Charles Yogi,16,M,A1
59026,34232,Indrajit Solanki,19,M,A1
59027,34233,Ekapad Vala,40,M,A1
59028,34233,Maanas Memon,47,M,A2
59029,34234,Amrita Narula,55,F,A1
59030,34234,Madhav Deshmukh,60,M,A2
59031,34234,Saksam Nadkarni,59,M,A3
59032,34234,Onveer Sura,65,M,A4
59033,34235,Fitan Taneja,50,M,A1
59034,34235,S Nadkarni,58,M,A2
59035,34236,Geetika Bhalla,24,F,A1
59036,34236,Vincent Wali,39,M,A2
59037,34237,Girindra Bhardwaj,19,M,A1
59038,34237,Hredhaan Aurora,19,M,A2
59039,34238,Patrick Mandal,52,M,A1
59040,34239,Dominic Jani,45,M,A1
59041,34240,Atharv Bakshi,28,M,A1
59042,34240,Elijah Gour,60,M,A2
59043,34241,Jason Sami,43,M,A1
59044,34242,Pranav Chand,53,M,A1
59045,34243,Samuel Soman,19,M,A1
59046,34244,S Nadkarni,58,M,A1
59047,34245,Atharv Gour,35,M,A1
59048,34246,Bachittar Jayaraman,48,M,A1
59049,34246,Chandresh Ravel,55,M,A2
59050,34246,Fiyaz Boase,42,M,A3
59051,34246,Devansh Sachar,41,M,A4
59052,34247,Kevin Kumar,29,M,A1
59053,34248,Thomas Dalal,25,M,A1
59054,34248,Ekalinga Rao,30,M,A2
59055,34249,Akshay Bains,55,M,A1
59056,34250,Krish Pant,51,M,A1
59057,34251,Mohammed Dar,47,M,A1
59058,34251,Frado Butala,19,M,A2
59059,34252,George Bali,39,M,A1
59060,34253,Tristan Ratti,37,M,A1
59061,34254,Gaurang Saran,60,M,A1
59062,34254,Lucky Varkey,47,M,A2
59063,34255,Ayush Warrior,56,M,A1
59064,34255,Gaurika Bakshi,53,F,A2
59065,34256,Parth Badami,39,M,A1
59066,34256,C. Brar,57,M,A2
59067,34257,S. Krish,41,M,A1
59068,34257,S. Krish,41,M,A2
59069,34258,Ayushman Das,25,M,A1
59070,34259,S Manda,47,M,A1
59071,34259,Madhav Naik,37,M,A2
59072,34259,Navin Choudhry,55,M,A3
59073,34260,Tanveer Prasad,43,M,A1
59074,34261,Saksham Nadkarni,58,M,A1
59075,34262,Gopal Randhawa,51,M,A1
59076,34262,W Chauhan,27,M,A2
59077,34263,Rishi Varkey,51,M,A1
59078,34263,Faras Kamdar,50,M,A2
59079,34264,Chaitanya Edwin,25,M,A1
59080,34264,Hardik Srivastava,47,M,A2
59081,34264,C Brar,57,M,A3
59082,34265,Chakradhar Ram,29,M,A1
59083,34266,Agastya Jain,60,M,A1
59084,34267,Dalbir Hora,64,M,A1
59085,34268,L Talwar,19,M,A1
59086,34268,G Chhabra,45,M,A2
59087,34269,Chandresh Sani,55,M,A1
59088,34269,Wazir Ganesan,17,M,A2
59089,34270,Quincy Raja,30,M,A1
59090,34270,Chandresh Viswanathan,39,M,A2
59091,34271,O. Varghese,45,M,A1
59092,34272,Jacob Bhatnagar,29,M,A1
59093,34273,Frado Pau,26,M,A1
59094,34273,S. Gokhale,39,M,A2
59095,34274,Daniel Nazareth,59,M,A1
59096,34275,Zayan Bal,34,M,A1
59097,34276,Devansh Kala,40,M,A1
59098,34276,Benjamin Garde,17,M,A2
59099,34277,Andrew Brahmbhatt,30,M,A1
59100,34278,Yuwraj Sayni,41,M,A1
59101,34279,Wahab Gaba,48,M,A1
59102,34279,Caleb Vasa,31,M,A2
59103,34280,Tejas Kale,47,M,A1
59104,34281,Ayushman Nigam,53,M,A1
59105,34282,Ekbal Sani,55,M,A1
59106,34282,Azaan Gill,27,M,A2
59107,34282,Kevin Narang,64,M,A3
59108,34282,Charles Puri,16,M,A4
59109,34283,Samar Halder,52,M,A1
59110,34283,Qabil Chandran,20,M,A2
59111,34284,Ronith Ganesan,60,M,A1
59112,34285,Fariq Srinivasan,56,M,A1
59113,34286,Yuvraj Saini,41,M,A1
59114,34287,Dawid Subramanian,31,M,A1
59115,34287,Shravya Mohanty,60,T,A2
59116,34288,Priya Virk,17,F,A1
59117,34288,M. Choudhary,26,M,A2
59118,34289,Radhika Bahl,23,F,A1
59119,34290,Azad Ravel,49,M,A1
59120,34291,Bhavna Ray,44,F,A1
59121,34291,Zayan Bal,35,M,A2
59122,34292,C. Ravel,41,M,A1
59123,34293,Aarav Tripathi,50,M,A1
59124,34293,S. Halder,52,M,A2
59125,34294,Nathaniel Choudhry,30,M,A1
59126,34294,Rudra Walia,54,M,A2
59127,34294,Victor Oak,60,M,A3
59128,34295,Michael Kapur,24,M,A1
59129,34295,Indrajit Jhaveri,38,M,A2
59130,34296,F Pau,26,M,A1
59131,34297,Baljiwan Prabhakar,18,M,A1
59132,34297,Y Seth,56,M,A2
59133,34298,Saksam Nadkarni,58,M,A1
59134,34299,Akshay Yadav,49,M,A1
59135,34299,V. Wali,39,M,A2
59136,34300,Ikbal Madan,21,M,A1
59137,34301,Lucky Varkey,47,M,A1
59138,34301,A Apte,25,M,A2
59139,34301,Vincent Bedi,59,M,A3
59140,34301,Meera Sharaf,58,F,A4
59141,34302,Dawid Subramanian,30,M,A1
59142,34303,Aadhya D’Alia,34,T,A1
59143,34304,J Bhatnagar,29,M,A1
59144,34304,R Ganesan,60,M,A2
59145,34305,Qarin Anne,52,M,A1
59146,34306,Pranav Deo,50,M,A1
59147,34307,Agastya Jain,59,M,A1
59148,34308,Umang Rama,48,M,A1
59149,34309,Manan Sami,31,M,A1
59150,34309,Samaksh Choudhury,41,M,A2
59151,34309,Gagan Chhabra,45,M,A3
59152,34310,Nakul Tailor,42,M,A1
59153,34311,Girik Bhargava,60,M,A1
59154,34311,Wriddhish Bose,49,M,A2
59155,34312,Bahadurjit Merchant,43,M,A1
59156,34313,A. Chakraborty,45,M,A1
59157,34313,Nathan Bhat,37,M,A2
59158,34313,V. Wali,37,M,A3
59159,34314,Harrison Raval,49,M,A1
59160,34314,G Sankar,36,M,A2
59161,34315,Darpan Madan,28,M,A1
59162,34316,George Khare,34,M,A1
59163,34316,Veer Kapoor,26,M,A2
59164,34317,Farhan Goel,50,M,A1
59165,34317,Samarth Din,56,M,A2
59166,34318,Mohammed Karan,47,M,A1
59167,34319,Amaira Shenoy,50,F,A1
59168,34319,Ekapad Vala,52,M,A2
59169,34319,Chatresh Keer,16,M,A3
59170,34319,Samar Krish,41,M,A4
59171,34320,Samar Gokale,39,M,A1
59172,34320,Zaid Ravi,54,M,A2
59173,34320,Ayaan Jayaraman,38,M,A3
59174,34321,Aarav Hari,64,M,A1
59175,34322,Girish Ramanathan,40,M,A1
59176,34323,Tanay Dash,21,M,A1
59177,34324,Joshua Kant,30,M,A1
59178,34325,Ojas Dar,37,M,A1
59179,34326,Kai Karan,38,M,A1
59180,34327,N. Raju,58,M,A1
59181,34328,Udars sankar,34,M,A1
59182,34328,L. Patel,38,M,A2
59183,34329,Vedant Raju,57,M,A1
59184,34329,Edhitha Sur,55,F,A2
59185,34330,Pranaw Chand,53,M,A1
59186,34330,Maanas Narayan,26,M,A2
59187,34330,Warjas Narula,39,M,A3
59188,34331,Madhav Chandran,48,M,A1
59189,34332,Liam Gour,55,M,A1
59190,34332,A Mishra,36,M,A2
59191,34333,Gabriel Sankar,38,M,A1
59192,34334,Hitesh Ahluwalia,16,M,A1
59193,34334,S. Halder,53,M,A2
59194,34335,Pranaw Chand,53,M,A1
59195,34336,Arjun Khanna,62,M,A1
59196,34336,Onveer Prakash,56,M,A2
59197,34336,Balvan Gade,33,M,A3
59198,34336,Manan Basak,45,M,A4
59199,34337,Faqid Kaul,56,M,A1
59200,34337,Frado Pau,26,M,A2
59201,34338,Jacob Ratti,64,M,A1
59202,34338,Nathaniel Sethi,45,M,A2
59203,34339,Tanish Devan,16,M,A1
59204,34339,Vanya Batra,65,F,A2
59205,34339,Laksh Gopal,49,M,A3
59206,34339,Samarth Bumb,31,M,A4
59207,34340,Orinder Sarma,45,M,A1
59208,34341,Champak Ravel,40,M,A1
59209,34342,Daniel Sandhu,49,M,A1
59210,34343,Reyansh Khurana,48,M,A1
59211,34343,Hredhaan Sur,33,M,A2
59212,34344,Azad Ravel,63,M,A1
59213,34345,Mason Cheema,40,M,A1
59214,34346,Irya Mittal,25,F,A1
59215,34346,Oeshi Bhatt,44,F,A2
59216,34347,Baljiwan Korpal,19,M,A1
59217,34347,Kiaan Sura,61,M,A2
59218,34348,Rachit Narayan,31,M,A1
59219,34348,Timothy Wagle,30,M,A2
59220,34349,Isaiah Balasubramanian,57,M,A1
59221,34350,Zayan Bal,35,M,A1
59222,34351,Yatin Dalal,26,M,A1
59223,34351,Manbir Toor,45,M,A2
59224,34351,Gagan Chhabra,45,M,A3
59225,34352,Ekapad Saraf,23,M,A1
59226,34353,Dalbir Sule,27,M,A1
59227,34354,Rayaan Tank,53,M,A1
59228,34355,Karan Biswas,45,M,A1
59229,34356,Saksham Luthra,53,M,A1
59230,34357,Sai Sandhu,39,M,A1
59231,34357,A Apte,25,M,A2
59232,34358,Jackson Sinha,35,M,A1
59233,34359,Yash Banerjee,51,M,A1
59234,34360,Jatin Kara,51,M,A1
59235,34360,Yatin Bala,30,M,A2
59236,34361,Wazir Mani,32,M,A1
59237,34362,Kabir Sankaran,34,M,A1
59238,34363,Onveer Varghese,45,M,A1
59239,34364,Caleb Suri,26,M,A1
59240,34365,Nathaniel Dalal,16,M,A1
59241,34366,Irya Hora,43,F,A1
59242,34367,Udarsh Sandhu,33,M,A1
59243,34368,Agastya Arya,41,M,A1
59244,34369,Harsh Thakur,25,M,A1
59245,34369,Nicholas Raju,58,M,A2
59246,34370,Hamsini Dayal,55,F,A1
59247,34371,Gunbir Dhawan,25,M,A1
59248,34371,Daksh Sengupta,35,M,A2
59249,34372,Girik Chaudry,45,M,A1
59250,34373,Lohit Mand,59,M,A1
59251,34373,Timothy Chowdhury,26,M,A2
59252,34374,Raghav Nayar,32,M,A1
59253,34375,Udant Sachar,37,M,A1
59254,34375,Champak Ravel,41,M,A2
59255,34375,Udarsh Shankar,34,M,A3
59256,34376,Girish Anand,52,M,A1
59257,34376,Nicholas Choudhury,23,M,A2
59258,34376,Onkar Bhattacharyya,27,M,A3
59259,34377,S Halder,51,M,A1
59260,34378,Fitan Goel,47,M,A1
59261,34379,S. Halder,52,M,A1
59262,34379,Dalbir Pillai,51,M,A2
59263,34380,Rohan Chand,46,M,A1
59264,34381,Onkar Brar,38,M,A1
59265,34382,Laban Kala,22,M,A1
59266,34383,Orinder Karpe,53,M,A1
59267,34384,Om Khatri,42,M,A1
59268,34385,J. Sami,43,M,A1
59269,34386,J. Bhatnagar,29,M,A1
59270,34387,M Naik,37,M,A1
59271,34387,Guneet Saran,36,M,A2
59272,34388,Jason Sami,43,M,A1
59273,34389,Farhan Solanki,19,M,A1
59274,34389,Elijah Chana,58,M,A2
59275,34390,Samar Iyengar,36,M,A1
59276,34391,Chandres Brar,55,M,A1
59277,34392,H. Thakur,25,M,A1
59278,34393,Ayushman Sankar,60,M,A1
59279,34393,Warjas Bath,54,M,A2
59280,34394,Kiaan Bansal,63,M,A1
59281,34395,Kabir Naidu,25,M,A1
59282,34395,Elijah Pandey,52,M,A2
59283,34396,Chandran Sankar,25,M,A1
59284,34396,Warinder Pathak,38,M,A2
59285,34397,Nitesh Trivedi,24,M,A1
59286,34397,P Thakkar,59,F,A2
59287,34398,Ronith Sridhar,41,M,A1
59288,34398,Farhan Goel,50,M,A2
59289,34398,Ryan Bhakta,58,M,A3
59290,34399,Farhan Goel,50,M,A1
59291,34399,Anay Pandya,35,M,A2
59292,34400,Matthew Bail,52,M,A1
59293,34401,Odika Sani,50,F,A1
59294,34401,Anusha Wable,60,F,A2
59295,34401,Samesh Sant,64,M,A3
59296,34402,Zayyan Shankar,48,M,A1
59297,34402,Abhimanyu Grewal,30,M,A2
59298,34403,Oliver Doshi,50,M,A1
59299,34403,Abdul Sandhu,34,M,A2
59300,34404,Samaksh Mistry,20,M,A1
59301,34405,Frado Chandran,56,M,A1
59302,34405,Tanveer Swaminathan,17,M,A2
59303,34406,F Mandal,27,M,A1
59304,34406,M. Naik,37,M,A2
59305,34406,Azaan Gill,27,M,A3
59306,34406,Chatresh Swaminathan,62,M,A4
59307,34407,Caleb Soni,62,M,A1
59308,34407,Azaan Gill,27,M,A2
59309,34408,Kai Gara,50,M,A1
59310,34409,Girindra Shan,40,M,A1
59311,34410,Samar Krish,41,M,A1
59312,34411,Rayaan Sankar,21,M,A1
59313,34412,Advik Mann,30,M,A1
59314,34412,Dev Sathe,63,M,A2
59315,34413,Udarsh Shankar,34,M,A1
59316,34413,Balvan Singh,57,M,A2
59317,34414,S. Krish,41,M,A1
59318,34415,Vincent Dara,41,M,A1
59319,34415,Z Bal,35,M,A2
59320,34416,Ubika Srinivas,63,T,A1
59321,34417,J Oommen,38,M,A1
59322,34418,Qabil Chandran,20,M,A1
59323,34419,Fiyaz Manda,21,M,A1
59324,34420,Lucky warkey,48,M,A1
59325,34421,Ethan Balakrishnan,65,M,A1
59326,34421,Jairaj Dua,48,M,A2
59327,34421,Chatura Pai,47,M,A3
59328,34422,Harrison Prabhu,19,M,A1
59329,34422,P. Thakkar,59,F,A2
59330,34422,Reyansh Mannan,25,M,A3
59331,34423,Om Natt,42,M,A1
59332,34424,Arya Dalal,38,F,A1
59333,34424,Agastya Krishna,29,M,A2
59334,34425,Banjeet Kala,18,M,A1
59335,34426,Janya Singhal,62,F,A1
59336,34427,Utkarsh Hayer,35,M,A1
59337,34428,Imaran Grewal,55,M,A1
59338,34429,Anirudh Chatterjee,63,M,A1
59339,34429,Logan Sunder,17,M,A2
59340,34429,L Varkey,47,M,A3
59341,34429,Samar Gokale,41,M,A4
59342,34430,Zayan Bal,37,M,A1
59343,34431,Warinder Kunda,23,M,A1
59344,34431,F Pau,26,M,A2
59345,34432,Gagan Rajagopalan,16,M,A1
59346,34432,Chandran Chander,58,M,A2
59347,34433,Farhan Barman,49,M,A1
59348,34433,Azad Bhavsar,32,M,A2
59349,34433,Ekansh Hora,32,M,A3
59350,34433,Ryan Sandal,58,M,A4
59351,34434,Fariq Toor,27,M,A1
59352,34435,Ekalinga Kala,47,M,A1
59353,34436,George kare,33,M,A1
59354,34437,V Wali,41,M,A1
59355,34438,Ekalinga Tata,16,M,A1
59356,34439,A Bhagat,59,M,A1
59357,34440,Kalpit Mutti,26,M,A1
59358,34441,Xavier Sem,38,M,A1
59359,34442,Yatin Dalal,26,M,A1
59360,34442,Pallavi Chokshi,24,F,A2
59361,34442,Amruta Puri,34,F,A3
59362,34442,Frado Sandal,45,M,A4
59363,34443,Isha Dyal,51,F,A1
59364,34443,Farhan Barman,49,M,A2
59365,34444,D. Sodhi,36,M,A1
59366,34445,Christopher Tank,19,M,A1
59367,34445,A. Sangha,43,M,A2
59368,34445,R. Nayar,32,M,A3
59369,34446,Banjeet Loyal,20,M,A1
59370,34447,Atharv Sangha,43,M,A1
59371,34448,Chandran Nagi,57,M,A1
59372,34449,U. Shankar,34,M,A1
59373,34450,Azaan Walla,53,M,A1
59374,34451,Rayaan Sankar,21,M,A1
59375,34452,J Sami,43,M,A1
59376,34453,U. Shankar,34,M,A1
59377,34454,Nataniel Mann,54,M,A1
59378,34454,Daksh Goyal,28,M,A2
59379,34454,Finn Sanghvi,28,M,A3
59380,34454,Gaurang Cherian,50,M,A4
59381,34455,Laban Tata,51,M,A1
59382,34456,Yuvraj Andra,26,M,A1
59383,34457,Lucky warkey,47,M,A1
59384,34457,Y Saini,41,M,A2
59385,34458,Manan Pradhan,20,M,A1
59386,34458,Vincent Pau,42,M,A2
59387,34458,Anthony Parikh,54,M,A3
59388,34459,Rohan Sarma,50,M,A1
59389,34460,Dalbir Agrawal,29,M,A1
59390,34460,Samar Butala,18,M,A2
59391,34461,Rayaan Sekhon,32,M,A1
59392,34461,Banjeet Agarwal,38,M,A2
59393,34461,Q Chandran,20,M,A3
59394,34462,Max Dube,29,M,A1
59395,34463,Agastya Jain,60,M,A1
59396,34463,Mitesh Desai,43,M,A2
59397,34464,Owen Date,20,M,A1
59398,34464,George Khare,34,M,A2
59399,34464,Hardik Brahmbhatt,44,M,A3
59400,34464,W. Mani,32,M,A4
59401,34465,Agastya Jain,60,M,A1
59402,34466,George Samra,46,M,A1
59403,34466,Charles Borra,29,M,A2
59404,34467,Ronith Brahmbhatt,50,M,A1
59405,34468,Vansha Kurian,65,F,A1
59406,34468,Zayyan Desai,44,M,A2
59407,34468,Aditya Lal,25,M,A3
59408,34468,Tristan Balan,58,M,A4
59409,34469,Pratyush Ravel,38,M,A1
59410,34470,Chatresh Tiwari,46,M,A1
59411,34471,Ayaan Bora,64,M,A1
59412,34472,Kevin Naik,46,M,A1
59413,34473,Anmol Parekh,51,M,A1
59414,34473,Ayaan Sura,25,M,A2
59415,34474,Vincent Saxena,41,M,A1
59416,34475,Hitesh Rege,27,M,A1
59417,34475,Gaurangi Khare,49,F,A2
59418,34476,Hemang Datta,42,M,A1
59419,34477,William Sengupta,20,M,A1
59420,34478,Rushil Nori,63,M,A1
59421,34479,Arjun Sha,30,M,A1
59422,34479,Darsh Chandran,22,M,A2
59423,34480,Dars Cherian,30,M,A1
59424,34480,Chaitanya Dyal,54,M,A2
59425,34481,Aayush Lal,35,M,A1
59426,34482,Advay Vig,24,M,A1
59427,34482,Rachana Misra,51,F,A2
59428,34483,A Parekh,51,M,A1
59429,34484,Abhiram Chand,28,M,A1
59430,34485,Yoshita Chowdhury,36,F,A1
59431,34486,Ayaan Sura,26,M,A1
59432,34486,E. Nagy,44,F,A2
59433,34486,Aryan Mohanty,65,M,A3
59434,34487,G. Balan,53,M,A1
59435,34488,Praneel Pall,48,M,A1
59436,34488,Harrison Barad,62,M,A2
59437,34489,S Bala,40,M,A1
59438,34490,Ayush Borah,53,M,A1
59439,34491,Megha Nagarajan,28,F,A1
59440,34491,Veda Prabhu,47,F,A2
59441,34492,Naksh Sur,42,M,A1
59442,34492,Lucky Krisnan,38,M,A2
59443,34493,Kiaan Roy,22,M,A1
59444,34493,Rayaan Bali,33,M,A2
59445,34493,Samaksh Mand,16,M,A3
59446,34494,Chakradev Mishra,28,M,A1
59447,34494,Anmol Parek,52,M,A2
59448,34494,C. Zacharia,49,M,A3
59449,34494,Indira Dhar,57,F,A4
59450,34495,Falguni Sarkar,37,F,A1
59451,34496,Faris Sinha,58,M,A1
59452,34497,Arjun Sathe,19,M,A1
59453,34498,Aarav Bath,50,M,A1
59454,34498,Aadi Dar,41,M,A2
59455,34498,William Suri,51,M,A3
59456,34498,Dars Cherian,29,M,A4
59457,34499,Samesh Thaker,42,M,A1
59458,34499,Bahadurjit Dash,54,M,A2
59459,34499,Ranveer Majumdar,28,M,A3
59460,34500,Samesh Pingle,46,M,A1
59461,34500,K. Bail,37,M,A2
59462,34501,William Banerjee,25,M,A1
59463,34502,Omkaar Goswami,26,M,A1
59464,34502,Vasatika Singh,64,F,A2
59465,34503,Mitesh Sule,31,M,A1
59466,34503,E Nadig,33,M,A2
59467,34504,Ansh Patla,53,M,A1
59468,34505,Pranit Bawa,39,M,A1
59469,34506,Mason Sangha,59,M,A1
59470,34507,Raagini Kapur,63,F,A1
59471,34508,Dev Vora,42,M,A1
59472,34509,Ayushman Das,27,M,A1
59473,34510,Onkar Rastogi,23,M,A1
59474,34511,Ekapad Majumdar,30,M,A1
59475,34511,Balendra Nanda,37,M,A2
59476,34511,Shivansh Mane,59,M,A3
59477,34512,Ayush Mangal,57,M,A1
59478,34513,Qarin Krishnan,53,M,A1
59479,34513,C Singh,40,M,A2
59480,34513,Kalpit Khurana,24,M,A3
59481,34513,Noah Sha,28,M,A4
59482,34514,I Rastogi,24,M,A1
59483,34515,Arjun Bal,65,M,A1
59484,34516,Timothy Luthra,20,M,A1
59485,34516,Tejas Deep,51,M,A2
59486,34517,I Rastogi,24,M,A1
59487,34517,Naveen Raj,16,M,A2
59488,34517,Siddharth Nair,59,M,A3
59489,34518,Anthony More,57,M,A1
59490,34518,M Dugal,40,M,A2
59491,34519,Xavier Pau,21,M,A1
59492,34519,B. Dey,33,M,A2
59493,34519,Anjali Lal,42,F,A3
59494,34520,Hemang Sanghvi,19,M,A1
59495,34521,Gautam Raghavan,29,M,A1
59496,34522,Jonathan Krishnan,41,M,A1
59497,34523,Naksh Bali,18,M,A1
59498,34523,Aarnav Jayaraman,22,M,A2
59499,34523,Sai Sarraf,58,T,A3
59500,34524,Mason Oza,33,M,A1
59501,34524,Yatin Swamy,50,M,A2
59502,34524,Laksh Goyal,18,M,A3
59503,34524,Baljiwan Andra,32,M,A4
59504,34525,Vrishti Roy,30,F,A1
59505,34526,Liam Kuruvilla,39,M,A1
59506,34527,Finn Kothari,34,M,A1
59507,34527,Eshana Nagy,44,F,A2
59508,34527,Fiyaz Agarwal,48,M,A3
59509,34528,Anika Upadhyay,41,F,A1
59510,34529,Ekapad Sura,52,M,A1
59511,34530,Utkarsh Dayal,26,M,A1
59512,34531,Baljiwan Andra,32,M,A1
59513,34532,Balveer Srivastava,34,M,A1
59514,34533,Faqid Sachar,53,M,A1
59515,34534,Pranil Manda,36,M,A1
59516,34535,Qabil Desai,45,M,A1
59517,34535,Maanas Ghose,20,M,A2
59518,34536,Girik Balan,53,M,A1
59519,34537,Abeer Thaman,31,M,A1
59520,34538,Oscar Saha,27,M,A1
59521,34539,Gaurav Shukla,38,M,A1
59522,34540,T Goyal,23,M,A1
59523,34541,Ojas Char,37,M,A1
59524,34542,Orinder Choudhary,29,M,A1
59525,34542,Sai Chhabra,35,M,A2
59526,34543,R. Bava,51,M,A1
59527,34544,Mohammed Mutti,39,M,A1
59528,34545,Raghav Om,28,M,A1
59529,34545,Om Prakash,58,M,A2
59530,34546,Jack Batra,37,M,A1
59531,34547,ayshani Narasimhan,23,F,A1
59532,34548,W. Sengupta,20,M,A1
59533,34549,I Rastogi,24,M,A1
59534,34549,Logan Nayak,43,M,A2
59535,34550,Advik Kunda,20,M,A1
59536,34551,K. Gupta,44,M,A1
59537,34551,Imaran Korpal,58,M,A2
59538,34551,Kevin Patel,39,M,A3
59539,34552,Yashasvi Jani,25,F,A1
59540,34552,J Sinha,36,M,A2
59541,34553,Chandran Lata,19,M,A1
59542,34554,J Sethi,22,M,A1
59543,34554,Gavin Mall,38,M,A2
59544,34554,Liam Pai,25,M,A3
59545,34554,Z. Virk,39,M,A4
59546,34555,Arunima Krishna,59,F,A1
59547,34556,Hamsini Mallick,53,F,A1
59548,34556,Ayaan Grewal,24,M,A2
59549,34556,Lohit Oza,38,M,A3
59550,34557,Yatan Ramaswamy,27,M,A1
59551,34558,Mason Babu,28,M,A1
59552,34559,Ranbir Edwin,51,M,A1
59553,34559,Eshana Nagy,44,F,A2
59554,34560,Yuvraj Shan,48,M,A1
59555,34560,Qarin Borde,39,M,A2
59556,34561,Logan Nayak,45,M,A1
59557,34562,B Andra,32,M,A1
59558,34563,Jagat Viswanathan,22,M,A1
59559,34564,Liam Bhasin,31,M,A1
59560,34564,Reyansh Kant,43,M,A2
59561,34565,Y. Kala,26,F,A1
59562,34565,Frado Bal,54,M,A2
59563,34566,Andrew Garde,33,M,A1
59564,34566,Tanish Bava,28,M,A2
59565,34566,Wahab Savant,65,M,A3
59566,34566,Yuvraj Narayan,44,M,A4
59567,34567,Aarini Chada,19,F,A1
59568,34568,Chanakya Goyal,36,M,A1
59569,34568,Jackson Pant,49,M,A2
59570,34569,Krish Chokshi,54,M,A1
59571,34569,L. Bal,44,M,A2
59572,34569,Mohammed Dugal,41,M,A3
59573,34570,Aarush Kala,35,M,A1
59574,34571,Vedika Master,32,F,A1
59575,34571,Mohammed Dugal,38,M,A2
59576,34572,Sai Soman,35,M,A1
59577,34572,Noah Sha,28,M,A2
59578,34572,Qadim Kothari,55,M,A3
59579,34573,Tristan Loyal,24,M,A1
59580,34573,Jacob Garde,20,M,A2
59581,34574,Udarsh Parmar,64,M,A1
59582,34575,L. Oza,38,M,A1
59583,34576,Nathan Chana,56,M,A1
59584,34576,Rohan Shan,26,M,A2
59585,34576,Tarak Chowdhury,16,M,A3
59586,34576,Rushil Bhatti,39,M,A4
59587,34577,Ekalinga Srivastava,21,M,A1
59588,34577,Atharv Mannan,27,M,A2
59589,34577,Tanay Krishna,64,M,A3
59590,34578,Warinder Trivedi,52,M,A1
59591,34578,S. Bala,40,M,A2
59592,34578,Aishani Narasimhan,23,F,A3
59593,34579,Advik Mukhopadhyay,34,M,A1
59594,34579,Sudiksha Barman,40,F,A2
59595,34579,Naveen Iyer,63,M,A3
59596,34580,Vihaan Dave,59,M,A1
59597,34580,Y Rao,51,M,A2
59598,34580,K. Bail,35,M,A3
59599,34581,Jai Sethi,23,M,A1
59600,34582,Pratyush Kaul,41,M,A1
59601,34583,A. Mannan,27,M,A1
59602,34584,L. Krishnan,37,M,A1
59603,34585,Jagat Kunda,17,M,A1
59604,34585,Aarav Sodhi,42,M,A2
59605,34585,Kabir Varkey,22,M,A3
59606,34585,Chatresh Kala,30,M,A4
59607,34586,Indali Chanda,18,F,A1
59608,34587,Advay Wali,18,M,A1
59609,34588,Gaurang Ravel,52,M,A1
59610,34588,Frederick Chawla,52,M,A2
59611,34588,Lakshit Bal,44,M,A3
59612,34589,Omkaar Krish,23,M,A1
59613,34590,Gagan Guha,65,M,A1
59614,34590,Harish Tailor,31,M,A2
59615,34590,Karan Reddy,19,M,A3
59616,34591,Fitan Deshpande,65,M,A1
59617,34592,Ekbal Rastogi,44,M,A1
59618,34593,Madhav Banik,31,M,A1
59619,34594,Isaac Nanda,17,M,A1
59620,34595,Jay Seti,24,M,A1
59621,34595,Pratyush Doctor,60,M,A2
59622,34595,Samar Sur,40,M,A3
59623,34596,Anmol Parek,51,M,A1
59624,34597,Shivansh Sabharwal,55,M,A1
59625,34597,Amara Mani,34,F,A2
59626,34597,Hitesh Tara,54,M,A3
59627,34598,Jatin Memon,41,M,A1
59628,34599,Warjas Solanki,16,M,A1
59629,34599,P. Manda,36,M,A2
59630,34600,Udars Set,21,M,A1
59631,34600,Neel Mistry,57,M,A2
